ID,Label,Tweet
4564,1,Not satisfied with the customer service for my iPhone.
4565,1,Not satisfied with the customer service for my iPhone.
4566,1,unhappy with the latest iPhone update.
4567,0,unhappy with the latest iPhone update.
4568,0,"iPhone's performance is incredible, so fast!"
4569,1,"Switched to iPhone recently, best decision ever!"
4570,1,Not satisfied with the customer service for my iPhone.
4571,1,"iPhone's design is sleek and elegant, a big fan!"
4572,1,"Love my new iPhone, it's amazing!"
4573,1,"Switched to iPhone recently, best decision ever!"
4574,0,Experiencing a lot of glitches with my iPhone.
4575,1,Really disappointed with my iPhone's battery life.
4576,0,"iPhone's performance is incredible, so fast!"
4577,0,Really disappointed with my iPhone's battery life.
4578,0,Experiencing a lot of glitches with my iPhone.
4579,1,Not satisfied with the customer service for my iPhone.
4580,0,The camera on the iPhone is top-notch.
4581,0,Miss the headphone jack on the iPhone.
4582,0,"Love my new iPhone, it's amazing!"
4583,1,Not satisfied with the customer service for my iPhone.
4584,0,Not satisfied with the customer service for my iPhone.
4585,1,"iPhone's design is sleek and elegant, a big fan!"
4586,0,"Love my new iPhone, it's amazing!"
4587,1,Really disappointed with my iPhone's battery life.
4588,0,"iPhone's design is sleek and elegant, a big fan!"
4589,0,Not satisfied with the customer service for my iPhone.
4590,0,unhappy with the latest iPhone update.
4591,1,Not satisfied with the customer service for my iPhone.
4592,0,unhappy with the latest iPhone update.
4593,1,"iPhone's performance is incredible, so fast!"
4594,1,Really disappointed with my iPhone's battery life.
4595,0,"Love my new iPhone, it's amazing!"
4596,0,Really disappointed with my iPhone's battery life.
4597,1,"iPhone's design is sleek and elegant, a big fan!"
4598,0,The camera on the iPhone is top-notch.
4599,1,The camera on the iPhone is top-notch.
4600,0,"iPhone's design is sleek and elegant, a big fan!"
4601,1,The camera on the iPhone is top-notch.
4602,1,"Love my new iPhone, it's amazing!"
4603,1,"Switched to iPhone recently, best decision ever!"
4604,0,Miss the headphone jack on the iPhone.
4605,0,Experiencing a lot of glitches with my iPhone.
4606,1,"Love my new iPhone, it's amazing!"
4607,0,"iPhone's performance is incredible, so fast!"
4608,0,The camera on the iPhone is top-notch.
4609,1,unhappy with the latest iPhone update.
4610,1,"Switched to iPhone recently, best decision ever!"
4611,0,"iPhone's design is sleek and elegant, a big fan!"
4612,0,Not satisfied with the customer service for my iPhone.
4613,0,Really disappointed with my iPhone's battery life.
4614,0,Really disappointed with my iPhone's battery life.
4615,1,"Love my new iPhone, it's amazing!"
4616,1,"iPhone's performance is incredible, so fast!"
4617,0,"iPhone's performance is incredible, so fast!"
4618,1,Not satisfied with the customer service for my iPhone.
4619,0,"iPhone's design is sleek and elegant, a big fan!"
4620,1,"Switched to iPhone recently, best decision ever!"
4621,1,unhappy with the latest iPhone update.
4622,1,Really disappointed with my iPhone's battery life.
4623,1,"Love my new iPhone, it's amazing!"
4624,0,Miss the headphone jack on the iPhone.
4625,0,Not satisfied with the customer service for my iPhone.
4626,0,"iPhone's performance is incredible, so fast!"
4627,1,"iPhone's performance is incredible, so fast!"
4628,0,"Switched to iPhone recently, best decision ever!"
4629,0,Miss the headphone jack on the iPhone.
4630,1,"Love my new iPhone, it's amazing!"
4631,1,Not satisfied with the customer service for my iPhone.
4632,1,Miss the headphone jack on the iPhone.
4633,1,Not satisfied with the customer service for my iPhone.
4634,0,Miss the headphone jack on the iPhone.
4635,0,Miss the headphone jack on the iPhone.
4636,1,"Switched to iPhone recently, best decision ever!"
4637,0,"iPhone's design is sleek and elegant, a big fan!"
4638,1,"iPhone's design is sleek and elegant, a big fan!"
4639,0,unhappy with the latest iPhone update.
4640,1,"Switched to iPhone recently, best decision ever!"
4641,1,Really disappointed with my iPhone's battery life.
4642,0,Experiencing a lot of glitches with my iPhone.
4643,1,"Love my new iPhone, it's amazing!"
4644,0,Not satisfied with the customer service for my iPhone.
4645,1,The camera on the iPhone is top-notch.
4646,1,The camera on the iPhone is top-notch.
4647,1,"Switched to iPhone recently, best decision ever!"
4648,1,Not satisfied with the customer service for my iPhone.
4649,1,Experiencing a lot of glitches with my iPhone.
4650,0,"Switched to iPhone recently, best decision ever!"
4651,1,Not satisfied with the customer service for my iPhone.
4652,0,unhappy with the latest iPhone update.
4653,0,Experiencing a lot of glitches with my iPhone.
4654,1,"Switched to iPhone recently, best decision ever!"
4655,1,unhappy with the latest iPhone update.
4656,1,Miss the headphone jack on the iPhone.
4657,0,unhappy with the latest iPhone update.
4658,0,Not satisfied with the customer service for my iPhone.
4659,0,"Love my new iPhone, it's amazing!"
4660,1,Not satisfied with the customer service for my iPhone.
4661,1,"iPhone's design is sleek and elegant, a big fan!"
4662,1,Not satisfied with the customer service for my iPhone.
4663,1,"Switched to iPhone recently, best decision ever!"
4664,1,"Love my new iPhone, it's amazing!"
4665,1,"Switched to iPhone recently, best decision ever!"
4666,0,unhappy with the latest iPhone update.
4667,0,unhappy with the latest iPhone update.
4668,1,Miss the headphone jack on the iPhone.
4669,1,Really disappointed with my iPhone's battery life.
4670,0,Not satisfied with the customer service for my iPhone.
4671,0,unhappy with the latest iPhone update.
4672,1,"Love my new iPhone, it's amazing!"
4673,0,"Switched to iPhone recently, best decision ever!"
4674,0,unhappy with the latest iPhone update.
4675,0,The camera on the iPhone is top-notch.
4676,0,"Love my new iPhone, it's amazing!"
4677,1,"Switched to iPhone recently, best decision ever!"
4678,1,Not satisfied with the customer service for my iPhone.
4679,0,The camera on the iPhone is top-notch.
4680,1,Not satisfied with the customer service for my iPhone.
4681,0,"Love my new iPhone, it's amazing!"
4682,0,Experiencing a lot of glitches with my iPhone.
4683,1,Not satisfied with the customer service for my iPhone.
4684,1,The camera on the iPhone is top-notch.
4685,0,"Switched to iPhone recently, best decision ever!"
4686,0,"Switched to iPhone recently, best decision ever!"
4687,1,"Switched to iPhone recently, best decision ever!"
4688,0,Miss the headphone jack on the iPhone.
4689,1,"Love my new iPhone, it's amazing!"
4690,0,"Switched to iPhone recently, best decision ever!"
4691,0,"iPhone's design is sleek and elegant, a big fan!"
4692,0,"Switched to iPhone recently, best decision ever!"
4693,1,"Switched to iPhone recently, best decision ever!"
4694,1,"Switched to iPhone recently, best decision ever!"
4695,1,Really disappointed with my iPhone's battery life.
4696,0,Really disappointed with my iPhone's battery life.
4697,0,"iPhone's design is sleek and elegant, a big fan!"
4698,0,Not satisfied with the customer service for my iPhone.
4699,1,The camera on the iPhone is top-notch.
4700,1,"Love my new iPhone, it's amazing!"
4701,1,Experiencing a lot of glitches with my iPhone.
4702,1,"Love my new iPhone, it's amazing!"
4703,0,Experiencing a lot of glitches with my iPhone.
4704,0,"iPhone's performance is incredible, so fast!"
4705,0,"iPhone's performance is incredible, so fast!"
4706,0,"iPhone's performance is incredible, so fast!"
4707,0,Experiencing a lot of glitches with my iPhone.
4708,1,Not satisfied with the customer service for my iPhone.
4709,0,"Switched to iPhone recently, best decision ever!"
4710,1,"iPhone's design is sleek and elegant, a big fan!"
4711,0,"Love my new iPhone, it's amazing!"
4712,0,Miss the headphone jack on the iPhone.
4713,0,The camera on the iPhone is top-notch.
4714,1,Really disappointed with my iPhone's battery life.
4715,1,The camera on the iPhone is top-notch.
4716,0,Really disappointed with my iPhone's battery life.
4717,0,unhappy with the latest iPhone update.
4718,0,Miss the headphone jack on the iPhone.
4719,0,"iPhone's design is sleek and elegant, a big fan!"
4720,1,"Switched to iPhone recently, best decision ever!"
4721,1,"Switched to iPhone recently, best decision ever!"
4722,1,"iPhone's performance is incredible, so fast!"
4723,0,"iPhone's performance is incredible, so fast!"
4724,0,"Switched to iPhone recently, best decision ever!"
4725,0,Experiencing a lot of glitches with my iPhone.
4726,1,Really disappointed with my iPhone's battery life.
4727,0,"iPhone's performance is incredible, so fast!"
4728,1,Not satisfied with the customer service for my iPhone.
4729,0,"iPhone's design is sleek and elegant, a big fan!"
4730,1,"Switched to iPhone recently, best decision ever!"
4731,1,"Switched to iPhone recently, best decision ever!"
4732,1,unhappy with the latest iPhone update.
4733,1,Experiencing a lot of glitches with my iPhone.
4734,1,"iPhone's performance is incredible, so fast!"
4735,1,Experiencing a lot of glitches with my iPhone.
4736,1,Miss the headphone jack on the iPhone.
4737,0,The camera on the iPhone is top-notch.
4738,1,"Love my new iPhone, it's amazing!"
4739,1,unhappy with the latest iPhone update.
4740,0,"iPhone's design is sleek and elegant, a big fan!"
4741,0,"iPhone's performance is incredible, so fast!"
4742,0,"iPhone's design is sleek and elegant, a big fan!"
4743,0,Not satisfied with the customer service for my iPhone.
4744,0,"Switched to iPhone recently, best decision ever!"
4745,1,unhappy with the latest iPhone update.
4746,0,"iPhone's performance is incredible, so fast!"
4747,1,"iPhone's performance is incredible, so fast!"
4748,1,"Love my new iPhone, it's amazing!"
4749,1,"Love my new iPhone, it's amazing!"
4750,1,Really disappointed with my iPhone's battery life.
4751,0,"iPhone's performance is incredible, so fast!"
4752,1,The camera on the iPhone is top-notch.
4753,0,"iPhone's design is sleek and elegant, a big fan!"
4754,1,Not satisfied with the customer service for my iPhone.
4755,1,Miss the headphone jack on the iPhone.
4756,0,"iPhone's performance is incredible, so fast!"
4757,0,Really disappointed with my iPhone's battery life.
4758,0,Really disappointed with my iPhone's battery life.
4759,1,"Love my new iPhone, it's amazing!"
4760,1,unhappy with the latest iPhone update.
4761,1,Miss the headphone jack on the iPhone.
4762,1,The camera on the iPhone is top-notch.
4763,1,"Switched to iPhone recently, best decision ever!"
4764,0,The camera on the iPhone is top-notch.
4765,0,Miss the headphone jack on the iPhone.
4766,1,"Love my new iPhone, it's amazing!"
4767,1,unhappy with the latest iPhone update.
4768,1,Really disappointed with my iPhone's battery life.
4769,1,"iPhone's performance is incredible, so fast!"
4770,0,"iPhone's performance is incredible, so fast!"
4771,1,"iPhone's design is sleek and elegant, a big fan!"
4772,0,unhappy with the latest iPhone update.
4773,0,Miss the headphone jack on the iPhone.
4774,1,Miss the headphone jack on the iPhone.
4775,1,"Love my new iPhone, it's amazing!"
4776,0,Not satisfied with the customer service for my iPhone.
4777,0,"iPhone's performance is incredible, so fast!"
4778,0,Experiencing a lot of glitches with my iPhone.
4779,0,"iPhone's performance is incredible, so fast!"
4780,1,Really disappointed with my iPhone's battery life.
4781,0,unhappy with the latest iPhone update.
4782,1,"iPhone's performance is incredible, so fast!"
4783,1,Miss the headphone jack on the iPhone.
4784,1,Miss the headphone jack on the iPhone.
4785,0,"Switched to iPhone recently, best decision ever!"
4786,0,Really disappointed with my iPhone's battery life.
4787,1,Not satisfied with the customer service for my iPhone.
4788,0,Not satisfied with the customer service for my iPhone.
4789,1,"Switched to iPhone recently, best decision ever!"
4790,1,Really disappointed with my iPhone's battery life.
4791,1,Experiencing a lot of glitches with my iPhone.
4792,1,The camera on the iPhone is top-notch.
4793,1,Really disappointed with my iPhone's battery life.
4794,0,Miss the headphone jack on the iPhone.
4795,0,The camera on the iPhone is top-notch.
4796,0,"Love my new iPhone, it's amazing!"
4797,0,"Switched to iPhone recently, best decision ever!"
4798,0,Really disappointed with my iPhone's battery life.
4799,0,The camera on the iPhone is top-notch.
4800,1,Experiencing a lot of glitches with my iPhone.
4801,0,"Love my new iPhone, it's amazing!"
4802,0,"Switched to iPhone recently, best decision ever!"
4803,0,"iPhone's performance is incredible, so fast!"
4804,0,Really disappointed with my iPhone's battery life.
4805,0,The camera on the iPhone is top-notch.
4806,0,"iPhone's design is sleek and elegant, a big fan!"
4807,0,Experiencing a lot of glitches with my iPhone.
4808,1,"iPhone's design is sleek and elegant, a big fan!"
4809,1,Really disappointed with my iPhone's battery life.
4810,1,Miss the headphone jack on the iPhone.
4811,1,Miss the headphone jack on the iPhone.
4812,1,Experiencing a lot of glitches with my iPhone.
4813,1,Miss the headphone jack on the iPhone.
4814,1,Miss the headphone jack on the iPhone.
4815,0,unhappy with the latest iPhone update.
4816,1,Really disappointed with my iPhone's battery life.
4817,0,"Love my new iPhone, it's amazing!"
4818,0,"iPhone's performance is incredible, so fast!"
4819,1,"iPhone's performance is incredible, so fast!"
4820,1,Experiencing a lot of glitches with my iPhone.
4821,0,"Switched to iPhone recently, best decision ever!"
4822,0,"Switched to iPhone recently, best decision ever!"
4823,0,Experiencing a lot of glitches with my iPhone.
4824,0,"Love my new iPhone, it's amazing!"
